Date,Open,High,Low,Close,High_Last_7_Days,Low_Last_7_Days,Days_Since_High_Last_7_Days,Days_Since_Low_Last_7_Days,%_Diff_From_High_Last_7_Days,%_Diff_From_Low_Last_7_Days,High_Next_5_Days,Low_Next_5_Days,%_Diff_From_High_Next_5_Days,%_Diff_From_Low_Next_5_Days
2024-08-03,61572.63450856361,62816.52611479721,60950.6887054468,62194.58031168041,64454.89987171481,62194.58031168041,1.0,7.0,-3.506823475846118,0.0,62033.37243823208,60704.44382711426,0.2598728186329824,2.454740362682587
2024-08-03,61402.61054254002,62643.06732117719,60782.38215322144,62022.83893185861,63643.17870588697,62022.83893185861,1.0,7.0,-2.5459755577520733,0.0,62033.37243823208,60704.44382711426,-0.01698038645884652,2.1718263468472476
2024-08-03,61413.03871384976,62653.7061626144,60792.70498946743,62033.37243823208,63420.86511876671,62022.83893185861,1.0,6.0,-2.187754263421524,0.016983270283774055,61613.95174407245,60704.44382711426,0.6807235736181746,2.189178464269601
2024-08-03,60997.81222663173,62230.09126151317,60381.672709191,61613.95174407245,63362.68610965119,61613.95174407245,1.0,7.0,-2.7598804169262947,0.0,61780.32197507872,60704.44382711426,-0.26929324044859576,1.4982559094824521
2024-08-03,60818.51425688872,62047.17111056323,60204.18583005146,61432.84268372598,63045.10495467909,61432.84268372598,1.0,7.0,-2.557315547514918,0.0,61780.32197507872,60704.44382711426,-0.5624433156772839,1.1999102712911756
2024-08-03,60097.39938884312,61311.48826538541,59490.35495057198,60704.44382711426,62799.98379156461,60704.44382711426,1.0,7.0,-3.3368479383777037,0.0,61780.32197507872,61474.31433914237,-1.7414576576639629,-1.2523450164582284
2024-08-03,60859.57119575094,62089.05748253379,60244.82805235952,61474.31433914237,62194.58031168041,60704.44382711426,1.0,6.0,-1.1580847863728847,1.2682276016245209,61780.32197507872,61565.25739670292,-0.4953157027245403,-0.14771814722472712
2024-08-03,60949.60482273589,62180.90997066996,60333.95224876887,61565.25739670292,62033.37243823208,60704.44382711426,2.0,5.0,-0.754618075932072,1.4180404519317387,61780.32197507872,61630.62375172196,-0.34811177977116214,-0.10606148541084724
2024-08-03,61162.51875532793,62398.1251948295,60544.71553557714,61780.32197507872,62033.37243823208,60704.44382711426,1.0,4.0,-0.4079263357885787,1.7723218929878548,61708.64958251078,61533.55598525428,0.11614642850368408,0.4010267014043079
2024-08-03,61014.31751420474,62246.92998923919,60398.01127668752,61630.62375172196,61780.32197507872,60704.44382711426,6.0,3.0,-0.2423072890703617,1.5257201387849937,61714.67435584251,61533.55598525428,-0.136192250867135,0.1577476954053251
2024-08-03,61043.16600765511,62276.36128053703,60426.56837121415,61659.76364409607,61780.32197507872,60704.44382711426,5.0,2.0,-0.19514034101550734,1.5737230369864785,61795.80497075898,61533.55598525428,-0.22014654025023908,0.20510379551611693
2024-08-03,61091.56308668567,62325.7360783359,60474.47659086057,61708.64958251078,61780.32197507872,60704.44382711426,4.0,1.0,-0.11601168507482273,1.6542541074200268,61938.83695126013,61533.55598525428,-0.3716365693635562,0.284549778495586
2024-08-03,61026.98129971635,62259.84960880154,60410.54714517377,61643.41545425895,61780.32197507872,61474.31433914237,3.0,1.0,-0.22160214845592827,0.27507604913440903,61938.83695126013,61533.55598525428,-0.47695680374761085,0.17853586916218572
2024-08-03,60918.22042540173,62148.89154510682,60302.88486554919,61533.55598525428,61780.32197507872,61533.55598525428,2.0,7.0,-0.3994249008996426,0.0,62043.34308752476,61714.67435584251,-0.8216628519699851,-0.2934769930793326
2024-08-03,61097.52761228408,62331.82109940094,60480.38086872565,61714.67435584251,61780.32197507872,61533.55598525428,1.0,6.0,-0.10625975575635721,0.2943408156545207,62043.34308752476,61751.92047506833,-0.529740525455883,-0.060315726117145516
2024-08-03,61177.84692105139,62413.76302046657,60559.8888713438,61795.80497075898,61795.80497075898,61533.55598525428,7.0,5.0,0.0,0.4261885751695335,62043.34308752476,60743.11330851945,-0.3989761100019597,1.7330222389043817
2024-08-03,61319.44858174753,62558.22532077273,60700.06021223492,61938.83695126013,61938.83695126013,61533.55598525428,7.0,4.0,0.0,0.6586340729324479,62043.34308752476,60640.51177137518,-0.16844053054524,2.141019496635924
2024-08-03,61279.44428589969,62517.412857332,60660.46000018353,61898.42857161585,61938.83695126013,61533.55598525428,6.0,3.0,-0.06523916436480182,0.592965221202243,62043.34308752476,60576.84288062203,-0.23356980571546246,2.1816681559292332
2024-08-03,61422.90965664951,62663.77651840001,60802.47622577426,62043.34308752476,62043.34308752476,61533.55598525428,7.0,2.0,0.0,0.8284700828807007,61751.92047506833,60237.70889211968,0.4719247761275521,2.9975147272596456
2024-08-03,61134.40127031765,62369.43967981902,60516.88206556697,61751.92047506833,62043.34308752476,61533.55598525428,6.0,1.0,-0.4697081071942228,0.35487058454150855,60743.11330851945,60237.70889211968,1.660776196019222,2.5137270503771436
2024-08-03,60135.68217543426,61350.54444160464,59528.25104234906,60743.11330851945,62043.34308752476,60743.11330851945,5.0,7.0,-2.0956797527352236,0.0,60640.51177137518,60237.70889211968,0.16919635759522417,0.839016665299985
2024-08-03,60034.10665366142,61246.91688908893,59427.70153594767,60640.51177137518,62043.34308752476,60640.51177137518,4.0,7.0,-2.2610504952490973,0.0,60600.73387383496,60237.70889211968,0.06563930005045664,0.668688910424679
2024-08-03,59971.07445181581,61182.61130942826,59365.30602300959,60576.84288062203,62043.34308752476,60576.84288062203,3.0,7.0,-2.36367051471409,0.0,60621.40801219012,60237.70889211968,-0.07351385101303905,0.5629928407631072
2024-08-04,59635.33180319849,60840.08598104088,59032.95471427729,60237.70889211968,62043.34308752476,60237.70889211968,2.0,7.0,-2.9102786947793353,0.0,60746.87044279332,60315.13301849382,-0.838169187914183,-0.12836600451565378
2024-08-04,59833.06321087713,61041.81196261202,59228.68883500969,60437.43758674458,62043.34308752476,60237.70889211968,1.0,6.0,-2.5883606860364106,0.33156754846469455,60746.87044279332,60315.13301849382,-0.5093807364778419,0.20277592393480615
2024-08-04,59711.98168830888,60918.28434867876,59108.83035812395,60315.13301849382,61751.92047506833,60237.70889211968,1.0,5.0,-2.3267089436588377,0.12853099461800915,60835.41968007151,60559.23012888138,-0.8552364137764356,-0.4030716867900718
2024-08-04,59994.72653509661,61206.74121257332,59388.71919635827,60600.73387383496,60743.11330851945,60237.70889211968,1.0,4.0,-0.2343960112174987,0.6026540324855731,60846.0455362433,60559.23012888138,-0.40316779873922953,0.06853413569697993
2024-08-04,60015.19393206822,61227.62209231202,59408.97985194631,60621.40801219012,60640.51177137518,60237.70889211968,1.0,3.0,-0.03150329478927576,0.6369749565967291,60846.0455362433,60559.23012888138,-0.36919001403200685,0.10267284306027535
2024-08-04,60139.40173836538,61354.33914722125,59531.93303393745,60746.87044279332,60746.87044279332,60237.70889211968,7.0,2.0,0.0,0.8452538452043458,60846.0455362433,60541.50382413442,-0.16299349049874637,0.33921624949301027
2024-08-04,59953.63782759257,61164.8224301702,59348.04552630375,60559.23012888138,60746.87044279332,60237.70889211968,6.0,1.0,-0.3088888572270414,0.533754093034185,60846.0455362433,60541.50382413442,-0.47137887899563174,0.0292795910693815
2024-08-04,60227.0654832708,61443.77387687223,59618.71128647008,60835.41968007151,60835.41968007151,60315.13301849382,7.0,2.0,0.0,0.862613801113822,60846.0455362433,60541.50382413442,-0.017463511520172715,0.485478287409037
2024-08-04,60237.58508088087,61454.50599160573,59629.12462551843,60846.0455362433,60846.0455362433,60315.13301849382,7.0,1.0,0.0,0.8802310318816515,60769.05190913926,60366.13355439771,0.12669874662378233,0.7950020211467155
2024-08-04,60077.53727977267,61291.22490158625,59470.69346886587,60684.38109067946,60846.0455362433,60559.23012888138,6.0,4.0,-0.26569425200778507,0.20665877279439096,60769.05190913926,60366.13355439771,-0.13933213667114808,0.5271954944653979
2024-08-04,59936.08878589308,61146.91886237577,59330.67374765173,60541.50382413442,60846.0455362433,60541.50382413442,5.0,7.0,-0.5005119222209334,0.0,60769.05190913926,60366.13355439771,-0.37444731792930763,0.2905110190280454
2024-08-04,60161.36139004787,61376.74242823066,59553.67087095648,60769.05190913926,60846.0455362433,60541.50382413442,4.0,6.0,-0.12653842402654322,0.37585469575688063,60920.2501529709,60366.13355439771,-0.24819045137203874,0.6674576140916341
2024-08-04,60140.21014485955,61355.16388515974,59532.73327470945,60747.68701500964,60846.0455362433,60541.50382413442,3.0,5.0,-0.16165146044712833,0.3405650303536404,60920.2501529709,60366.13355439771,-0.28326071795167296,0.6320654283218194
2024-08-04,59762.47221885373,60969.79488994169,59158.81088330976,60366.13355439771,60846.0455362433,60366.13355439771,2.0,7.0,-0.7887315890721691,0.0,60941.98006360821,60490.25945703675,-0.9449094181210655,-0.20519981853805797
2024-08-04,59885.35686246638,61095.16205160712,59280.45426789601,60490.25945703675,60846.0455362433,60366.13355439771,1.0,6.0,-0.584731638795855,0.20562175400414923,60941.98006360821,60686.32463862168,-0.7412306034362074,-0.32307967693292816
2024-08-04,60079.46139223546,61293.18788500789,59472.59814584925,60686.32463862168,60769.05190913926,60366.13355439771,3.0,5.0,-0.1361338838086166,0.5304150943101782,60941.98006360821,59349.20006754411,-0.41950626599216,2.2529782533813685
2024-08-04,60311.04765144119,61529.45265450062,59701.84514991148,60920.2501529709,60920.2501529709,60366.13355439771,7.0,4.0,0.0,0.9179262708184798,60941.98006360821,58959.64100098811,-0.0356567190869572,3.3253410616084516
2024-08-04,60187.31996346547,61403.22541727285,59579.36723656177,60795.27269036916,60920.2501529709,60366.13355439771,6.0,3.0,-0.20514929319548114,0.7108938583663589,60941.98006360821,58147.36438657893,-0.2407328627752547,4.553789035365803
2024-08-04,60332.56026297213,61551.3998642443,59723.14046233605,60941.98006360821,60941.98006360821,60366.13355439771,7.0,2.0,0.0,0.9539231275953491,60798.02434232199,57866.503799085,0.23677697234975995,5.314778088549104
2024-08-04,60190.04409889877,61406.00458574521,59582.06385547555,60798.02434232199,60941.98006360821,60366.13355439771,6.0,1.0,-0.23621766331839933,0.7154521293550903,59349.20006754411,57866.503799085,2.4411858510797133,5.066005980619375
2024-08-04,58755.70806686867,59942.69206821955,58162.21606619323,59349.20006754411,60941.98006360821,59349.20006754411,5.0,7.0,-2.613600664766117,0.0,59501.13730042773,57866.503799085,-0.25535181305269905,2.5622703483298226
2024-08-04,58370.04459097823,59549.23741099799,57780.44818096834,58959.64100098811,60941.98006360821,58959.64100098811,4.0,7.0,-3.252830086175462,0.0,59501.13730042773,57866.503799085,-0.9100604190228253,1.8890673016958544
2024-08-04,57565.89074271314,58728.83803044473,56984.41709884736,58147.36438657893,60941.98006360821,58147.36438657893,3.0,7.0,-4.5856988468579445,0.0,59501.13730042773,57866.503799085,-2.275205105767059,0.48535952417150346
2024-08-04,57287.83876109415,58445.16883707586,56709.1737231033,57866.503799085,60941.98006360821,57866.503799085,2.0,7.0,-5.046564390118561,0.0,59501.13730042773,58536.76642705688,-2.7472306841620195,-1.1450284477313837
2024-08-05,58379.42069607533,59558.80293235968,57789.72957793315,58969.1118142175,60941.98006360821,57866.503799085,1.0,6.0,-3.2372893813616312,1.905433960483937,59501.13730042773,57775.16303729579,-0.8941433901069412,2.0665433278846392
2024-08-05,58906.12592742345,60096.14867343201,58311.11455441917,59501.13730042773,60798.02434232199,57866.503799085,1.0,5.0,-2.133107211826762,2.8248354298684455,59098.092518146,54702.15109899909,0.6819928784638442,8.772938732781283
2024-08-05,58394.2128193073,59573.89388636402,57804.37228577895,58984.05335283566,59501.13730042773,57866.503799085,6.0,4.0,-0.8690320404822726,1.9312546644097213,59098.092518146,54384.50838571176,-0.19296589864608663,8.457454344355764
2024-08-05,58507.11159296454,59689.07344332746,57916.13066778307,59098.092518146,59501.13730042773,57866.503799085,5.0,3.0,-0.6773732411982523,2.1283275093603766,58536.76642705688,54384.50838571176,0.958929106185924,8.667144877000714
2024-08-05,57951.39876278631,59122.13409132745,57366.03109851574,58536.76642705688,59501.13730042773,57866.503799085,4.0,2.0,-1.6207604041274617,1.1582912116119126,57775.16303729579,54193.83649678529,1.3182193692286948,8.013697148990744
2024-08-05,57197.41140692283,58352.91466766875,56619.65977654987,57775.16303729579,59501.13730042773,57775.16303729579,3.0,7.0,-2.9007416352687625,0.0,54702.15109899909,52590.34649905594,5.617716811054114,9.858875028201089
2024-08-05,54155.1295880091,55249.17260998909,53608.10807701911,54702.15109899909,59501.13730042773,54702.15109899909,2.0,7.0,-8.065368863788317,0.0,54425.23696422312,50942.4657927813,0.5087972973971691,7.380257802029185
2024-08-05,53840.66330185465,54928.35346956888,53296.81821799753,54384.50838571176,59501.13730042773,54384.50838571176,1.0,7.0,-8.599211959397604,0.0,54425.23696422312,50942.4657927813,-0.07483399390274931,6.756725532155537
2024-08-05,53880.98459458089,54969.48933386535,53336.73222493866,54425.23696422312,59098.092518146,54384.50838571176,2.0,6.0,-7.90694818532101,0.07489003710855288,54193.83649678529,50942.4657927813,0.4269866877787045,6.8366756835224445
2024-08-05,53651.89813181743,54735.77486175315,53109.95976684958,54193.83649678529,59098.092518146,54193.83649678529,1.0,7.0,-8.29850137693507,0.0,52779.79161676295,50942.4657927813,2.679140702732967,6.382436840080712
2024-08-05,52064.44303406539,53116.2499640465,51538.53956907483,52590.34649905594,58536.76642705688,52590.34649905594,1.0,7.0,-10.158435955649894,0.0,52779.79161676295,50942.4657927813,-0.358934948213867,3.2347878741828477
2024-08-05,50433.04113485348,51451.89045070911,49923.61647692566,50942.4657927813,57775.16303729579,50942.4657927813,1.0,7.0,-11.826357357232817,0.0,52779.79161676295,51544.978580686,-3.481116100879246,-1.1689068547415444
2024-08-05,52250.09850898095,53305.65605461693,51722.31973616296,52777.87728179894,54702.15109899909,50942.4657927813,1.0,6.0,-3.517729702653987,3.6029105785407785,52779.79161676295,50793.76968498841,-0.003627022588331742,3.9062026880767466
2024-08-05,52148.37679917245,53201.87936077189,51621.62551837273,52675.12807997217,54425.23696422312,50942.4657927813,2.0,5.0,-3.215620145855125,3.401214017081193,52779.79161676295,49781.9250782462,-0.19830229257202844,5.811753959250267
2024-08-05,52251.99370059533,53307.58953293058,51724.19578442769,52779.79161676295,54425.23696422312,50942.4657927813,1.0,4.0,-3.023313152576287,3.6066684158072384,53604.81215989215,49781.9250782462,-1.5390792540571376,6.021998011938612
2024-08-05,52084.61781342133,53136.83231470257,51558.51056278071,52610.72506406195,54193.83649678529,50942.4657927813,1.0,3.0,-2.9212019946534795,3.274790973147295,54385.20938613709,49781.9250782462,-3.2628068221200146,5.6823836791556515
2024-08-05,51029.52879487914,52060.42836649286,50514.07900907228,51544.978580686,52779.79161676295,50942.4657927813,5.0,2.0,-2.339556482229027,1.1827318888636862,55156.98724155762,49781.9250782462,-6.5485967263820655,3.5415534848615717
2024-08-05,50285.83198813853,51301.70738183829,49777.89429128864,50793.76968498841,52779.79161676295,50793.76968498841,4.0,7.0,-3.762845344663656,0.0,55156.98724155762,49781.9250782462,-7.910543658703998,2.032554195426986
2024-08-05,49284.10582746373,50279.74432902866,48786.28657668127,49781.9250782462,52779.79161676295,49781.9250782462,3.0,7.0,-5.679951448623431,0.0,55156.98724155762,53604.81215989215,-9.745024940850323,-7.1316117482942865
2024-08-05,53068.76403829323,54140.86028149107,52532.71591669431,53604.81215989215,53604.81215989215,49781.9250782462,7.0,6.0,0.0,7.679267275496516,55156.98724155762,53020.48478394566,-2.814104176625501,1.1020785236641553
2024-08-05,53841.35729227572,54929.06147999846,53297.50519841434,54385.20938613709,54385.20938613709,49781.9250782462,7.0,5.0,0.0,9.246898951086253,55156.98724155762,53020.48478394566,-1.3992385988026528,2.5739572313466605
2024-08-05,54605.41736914204,55708.55711397319,54053.84749672646,55156.98724155762,55156.98724155762,49781.9250782462,7.0,4.0,0.0,10.79721636891906,54660.3882968328,53020.48478394566,0.9085170453382755,4.029579258503642
2024-08-05,54017.08187212756,55108.33605136246,53471.45478251011,54562.70896174501,55156.98724155762,49781.9250782462,6.0,3.0,-1.0774306384973322,9.603453213158145,55059.3860065648,53020.48478394566,-0.9020751607374743,2.908732698472658
2024-08-06,53288.86247680275,54365.40515310179,52750.59113865322,53827.13381495227,55156.98724155762,49781.9250782462,5.0,2.0,-2.4110334757431757,8.125858392072823,55059.3860065648,53020.48478394566,-2.238042014245497,1.5213912779063399
2024-08-06,52490.2799361062,53550.68963178511,51960.07508826674,53020.48478394566,55156.98724155762,49781.9250782462,4.0,1.0,-3.873493757473074,6.5054931094150446,55700.34437561424,53931.39337023398,-4.811208299893067,-1.6890136326258298
2024-08-06,53392.07943653164,54470.70730393632,52852.7655028293,53931.39337023398,55156.98724155762,53020.48478394566,3.0,6.0,-2.222010179700723,1.7180314174798594,56107.30076924637,54660.3882968328,-3.8781181222053305,-1.33368047559418
2024-08-06,54113.78441386447,55206.99217980113,53567.18053089614,54660.3882968328,55156.98724155762,53020.48478394566,2.0,5.0,-0.9003373272546241,3.092962125053399,56107.30076924637,54997.01325850072,-2.578831012321044,-0.6120786234075877
2024-08-06,54508.79214649915,55609.97986663045,53958.1982864335,55059.3860065648,55156.98724155762,53020.48478394566,1.0,4.0,-0.17695171522944173,3.8454971336597485,56107.30076924637,54997.01325850072,-1.867697694086828,0.11341115520383811
